date,category,item1,item2,item3,item4,difficulty
10-31,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
10-31,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
10-31,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
10-31,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
11-01,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
11-01,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
11-01,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
11-01,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
11-02,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
11-02,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
11-02,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11-02,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
11-03,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
11-03,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
11-03,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
11-03,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
11-04,Sleep stages,N1,N2,N3,REM,yellow
11-04,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
11-04,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
11-04,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
11-05,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
11-05,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
11-05,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
11-05,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
11-06,MRI sequences,T1,T2,FLAIR,DWI,yellow
11-06,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
11-06,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
11-06,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
11-07,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
11-07,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
11-07,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
11-07,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
11-08,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
11-08,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
11-08,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
11-08,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
11-09,Tremor types,Rest,Postural,Intention,Task-specific,yellow
11-09,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
11-09,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
11-09,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
11-10,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
11-10,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
11-10,Evoked potentials,VEP,SSEP,BAER,MEP,blue
11-10,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
11-11,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
11-11,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
11-11,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
11-11,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
11-12,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
11-12,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
11-12,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
11-12,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
11-13,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
11-13,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
11-13,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
11-13,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
11-14,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
11-14,Aphasia types,Broca,Wernicke,Conduction,Global,green
11-14,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
11-14,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
11-15,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
11-15,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
11-15,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
11-15,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
11-16,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
11-16,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
11-16,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
11-16,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
11-17,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
11-17,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
11-17,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
11-17,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
11-18,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
11-18,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
11-18,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
11-18,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
11-19,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
11-19,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
11-19,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11-19,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
11-20,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
11-20,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
11-20,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
11-20,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
11-21,Sleep stages,N1,N2,N3,REM,yellow
11-21,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
11-21,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
11-21,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
11-22,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
11-22,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
11-22,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
11-22,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
11-23,MRI sequences,T1,T2,FLAIR,DWI,yellow
11-23,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
11-23,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
11-23,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
11-24,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
11-24,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
11-24,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
11-24,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
11-25,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
11-25,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
11-25,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
11-25,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
11-26,Tremor types,Rest,Postural,Intention,Task-specific,yellow
11-26,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
11-26,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
11-26,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
11-27,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
11-27,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
11-27,Evoked potentials,VEP,SSEP,BAER,MEP,blue
11-27,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
11-28,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
11-28,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
11-28,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
11-28,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
11-29,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
11-29,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
11-29,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
11-29,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
11-30,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
11-30,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
11-30,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
11-30,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12-01,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
12-01,Aphasia types,Broca,Wernicke,Conduction,Global,green
12-01,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
12-01,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
12-02,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
12-02,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
12-02,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
12-02,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
12-03,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
12-03,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
12-03,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
12-03,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
12-04,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
12-04,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
12-04,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
12-04,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
12-05,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
12-05,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
12-05,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
12-05,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
12-06,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
12-06,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
12-06,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
12-06,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
12-07,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
12-07,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
12-07,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
12-07,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
12-08,Sleep stages,N1,N2,N3,REM,yellow
12-08,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
12-08,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
12-08,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
12-09,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
12-09,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
12-09,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
12-09,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
12-10,MRI sequences,T1,T2,FLAIR,DWI,yellow
12-10,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
12-10,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12-10,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
12-11,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
12-11,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
12-11,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
12-11,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
12-12,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
12-12,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
12-12,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
12-12,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
12-13,Tremor types,Rest,Postural,Intention,Task-specific,yellow
12-13,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
12-13,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
12-13,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12-14,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
12-14,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
12-14,Evoked potentials,VEP,SSEP,BAER,MEP,blue
12-14,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
12-15,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
12-15,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
12-15,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
12-15,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
12-16,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
12-16,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
12-16,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
12-16,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
12-17,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
12-17,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
12-17,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
12-17,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12-18,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
12-18,Aphasia types,Broca,Wernicke,Conduction,Global,green
12-18,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
12-18,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
12-19,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
12-19,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
12-19,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
12-19,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
12-20,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
12-20,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
12-20,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
12-20,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
12-21,Parkinson cardinal features,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
12-21,Visual pathway anatomy (retinotopy),Macula,Nasal retina,Temporal retina,Fovea,green
12-21,Focal seizure semiologies,Automotor,Aphasic,Hypermotor,Somatosensory,blue
12-21,Autoimmune myositis Abs,Anti–Jo-1,Mi-2,SRP,HMGCR,purple
12-22,Visual field defects,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,yellow
12-22,CSF flow structures,Choroid plexus,Foramen of Monro,Aqueduct of Sylvius,Foramina of Luschka/Magendie,green
12-22,Ataxia types,Cerebellar,Sensory,Vestibular,Frontal,blue
12-22,Paraneoplastic syndromes,Lambert-Eaton,Opsoclonus–myoclonus,Subacute cerebellar degeneration,Sensory neuronopathy,purple
12-23,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
12-23,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
12-23,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
12-23,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
12-24,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
12-24,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
12-24,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
12-24,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
12-25,Sleep stages,N1,N2,N3,REM,yellow
12-25,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
12-25,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
12-25,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
12-26,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
12-26,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
12-26,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
12-26,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
12-27,MRI sequences,T1,T2,FLAIR,DWI,yellow
12-27,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
12-27,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12-27,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
12-28,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
12-28,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
12-28,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
12-28,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
12-29,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
12-29,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
12-29,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
12-29,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
12-30,Tremor types,Rest,Postural,Intention,Task-specific,yellow
12-30,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
12-30,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
12-30,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12-31,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
12-31,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
12-31,Evoked potentials,VEP,SSEP,BAER,MEP,blue
12-31,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
