date,category,item1,item2,item3,item4,difficulty
10-14,Exam classics,snout reflex,Hoffmann sign,Moro reflex,Romberg test,green
10-14,Cortical notes,prosopagnosia,semantic dementia,apraxia,ideational apraxia,blue
10-14,Exam cases,Kernig sign,Lhermitte sign,Brudzinski sign,Babinski sign,purple
10-15,Infectious manifestations,listeria meningitis,toxoplasma abscess,neurosyphilis,West Nile encephalitis,yellow
10-15,Infectious essentials,cryptococcal meningitis,HSV encephalitis,VZV vasculopathy,tuberculous meningitis,green
10-15,Stroke themes,watershed infarct,malignant MCA syndrome,lacunar infarct,thalamic infarct,blue
10-15,Imaging features,insular ribbon sign,pulvinar sign,hot cross bun sign,hyperdense MCA sign,purple
10-16,NMJ clues,botulism,myasthenia gravis,Lambert-Eaton syndrome,congenital myasthenic,yellow
10-16,Visual phenotypes,quadrantanopia,amaurosis fugax,diplopia,photopsia,green
10-16,NMJ overview,myasthenia gravis,botulism,congenital myasthenic,Lambert-Eaton syndrome,blue
10-16,Visual patterns,central scotoma,bitemporal hemianopia,homonymous hemianopia,oscillopsia,purple
10-17,Metabolic basics,hypoglycemic encephalopathy,Wernicke encephalopathy,hyperammonemic encephalopathy,hyponatremic encephalopathy,yellow
10-17,Metabolic syndromes,hepatic encephalopathy,hypothyroid myopathy,diabetic amyotrophy,B12 deficiency,green
10-17,Cortical clues,acalculia,agraphia,apraxia,alexia,blue
10-17,Cognitive manifestations,vascular dementia,mild cognitive impairment,Alzheimer disease,primary progressive aphasia,purple
10-18,Peripheral features,Bell palsy,tarsal tunnel syndrome,carpal tunnel syndrome,radial neuropathy,yellow
10-18,Vascular overview,clopidogrel,rivaroxaban,dipyridamole,dabigatran,green
10-18,Vascular clues,apixaban,edoxaban,ticagrelor,aspirin,blue
10-18,NMJ entities,Lambert-Eaton syndrome,myasthenia gravis,botulism,congenital myasthenic,purple
10-19,Infectious presentations,West Nile encephalitis,listeria meningitis,cryptococcal meningitis,VZV vasculopathy,yellow
10-19,Infectious syndromes,HSV encephalitis,neurosyphilis,tuberculous meningitis,toxoplasma abscess,green
10-19,Imaging spectrum,hummingbird sign,eye of the tiger sign,hot cross bun sign,insular ribbon sign,blue
10-19,Infectious classics,cryptococcal meningitis,neurosyphilis,listeria meningitis,West Nile encephalitis,purple
10-20,Pharmacology fundamentals,topiramate,tiagabine,donepezil,eptinezumab,yellow
10-20,Cortical themes,ideational apraxia,prosopagnosia,aphasia,agraphia,green
10-20,Pharmacology basics,galantamine,cladribine,perampanel,fremanezumab,blue
10-20,Pharmacology themes,zolmitriptan,galcanezumab,fingolimod,rimegepant,purple
10-21,Movement insights,dyskinesia,myoclonus,micrographia,parkinsonian gait,yellow
10-21,Exam syndromes,Brudzinski sign,Lhermitte sign,Babinski sign,Kernig sign,green
10-21,Exam entities,Moro reflex,Romberg test,Hoffmann sign,snout reflex,blue
10-21,Cerebellar insights,pendular reflexes,rebound,nystagmus,truncal ataxia,purple
10-22,Infectious highlights,VZV vasculopathy,tuberculous meningitis,HSV encephalitis,listeria meningitis,yellow
10-22,Headache types,new daily persistent,paroxysmal hemicrania,hemiplegic migraine,occipital neuralgia,green
10-22,Stroke phenotypes,thalamic infarct,watershed infarct,lacunar infarct,malignant MCA syndrome,blue
10-22,Stroke clues,thalamic infarct,watershed infarct,lacunar infarct,malignant MCA syndrome,purple
10-23,Visual notes,central scotoma,oscillopsia,photopsia,diplopia,yellow
10-23,Visual basics,photopsia,homonymous hemianopia,amaurosis fugax,oscillopsia,green
10-23,NMJ aspects,myasthenia gravis,botulism,congenital myasthenic,Lambert-Eaton syndrome,blue
10-23,Visual entities,bitemporal hemianopia,diplopia,central scotoma,quadrantanopia,purple
10-24,Metabolic types,Wernicke encephalopathy,hypothyroid myopathy,B12 deficiency,hypoglycemic encephalopathy,yellow
10-24,Cortical aspects,agnosia,ideational apraxia,apraxia,alexia,green
10-24,Metabolic hallmarks,hyponatremic encephalopathy,hyperammonemic encephalopathy,hepatic encephalopathy,diabetic amyotrophy,blue
10-24,Cognitive spectrum,Lewy body dementia,primary progressive aphasia,posterior cortical atrophy,vascular dementia,purple
10-25,Toxic entities,linezolid neuropathy,amiodarone neuropathy,isoniazid neuropathy,vincristine neuropathy,yellow
10-25,Peripheral examples,meralgia paresthetica,Bell palsy,peroneal neuropathy,tarsal tunnel syndrome,green
10-25,NMJ phenotypes,myasthenia gravis,Lambert-Eaton syndrome,congenital myasthenic,botulism,blue
10-25,Peripheral hallmarks,cubital tunnel syndrome,Saturday night palsy,radial neuropathy,carpal tunnel syndrome,purple
10-26,Infectious fundamentals,tuberculous meningitis,West Nile encephalitis,listeria meningitis,neurosyphilis,yellow
10-26,Imaging overview,empty delta sign,hyperdense MCA sign,pulvinar sign,hummingbird sign,green
10-26,Imaging types,insular ribbon sign,eye of the tiger sign,Dawson fingers,hot cross bun sign,blue
10-26,Tumor phenotypes,meningioma,schwannoma,astrocytoma,hemangioblastoma,purple
10-27,Pharmacology findings,amantadine,benztropine,galcanezumab,rasagiline,yellow
10-27,Imaging insights,empty delta sign,insular ribbon sign,pulvinar sign,eye of the tiger sign,green
10-27,Pharmacology types,eletriptan,fingolimod,tiagabine,natalizumab,blue
10-27,Epilepsy hallmarks,gelastic seizure,focal aware seizure,generalized tonic-clonic,focal impaired awareness,purple
10-28,Movement hallmarks,rest tremor,athetosis,tremor,chorea,yellow
10-28,Cortical highlights,agraphia,apraxia,acalculia,aphasia,green
10-28,Cortical topics,prosopagnosia,constructional apraxia,agnosia,ideational apraxia,blue
10-28,Movement entities,dyskinesia,micrographia,dystonia,festination,purple
10-29,Stroke types,lacunar infarct,watershed infarct,thalamic infarct,malignant MCA syndrome,yellow
10-29,Infectious aspects,listeria meningitis,neurosyphilis,tuberculous meningitis,West Nile encephalitis,green
10-29,Infectious notes,listeria meningitis,cryptococcal meningitis,neurosyphilis,HSV encephalitis,blue
10-29,Infectious concepts,tuberculous meningitis,VZV vasculopathy,West Nile encephalitis,toxoplasma abscess,purple
10-30,Visual cases,oscillopsia,amaurosis fugax,diplopia,photopsia,yellow
10-30,Visual classics,bitemporal hemianopia,central scotoma,homonymous hemianopia,quadrantanopia,green
10-30,Brainstem themes,internuclear ophthalmoplegia,Benedikt syndrome,Horner syndrome,Weber syndrome,blue
10-30,Visual landmarks,homonymous hemianopia,bitemporal hemianopia,photopsia,central scotoma,purple
10-31,Cognitive aspects,frontotemporal dementia,Alzheimer disease,primary progressive aphasia,posterior cortical atrophy,yellow
10-31,Autoimmune pearls,LGI1 encephalitis,CASPR2 encephalitis,NMOSD,GAD65 encephalitis,green
10-31,Metabolic concepts,hyponatremic encephalopathy,hypothyroid myopathy,Wernicke encephalopathy,hypoglycemic encephalopathy,blue
10-31,Autoimmune aspects,anti-NMDA encephalitis,ADEM,multiple sclerosis,MOG antibody disease,purple
11-01,Toxic syndromes,amiodarone neuropathy,linezolid neuropathy,isoniazid neuropathy,vincristine neuropathy,yellow
11-01,Vascular fundamentals,dipyridamole,ticagrelor,apixaban,edoxaban,green
11-01,Toxic types,amiodarone neuropathy,vincristine neuropathy,linezolid neuropathy,isoniazid neuropathy,blue
11-01,Vascular pearls,aspirin,rivaroxaban,dabigatran,clopidogrel,purple
11-02,Cognitive signs,mild cognitive impairment,posterior cortical atrophy,Alzheimer disease,Lewy body dementia,yellow
11-02,Tumor concepts,astrocytoma,medulloblastoma,glioblastoma,schwannoma,green
11-02,Tumor notes,meningioma,hemangioblastoma,oligodendroglioma,craniopharyngioma,blue
11-02,Cognitive phenotypes,Korsakoff syndrome,primary progressive aphasia,vascular dementia,frontotemporal dementia,purple
11-03,Pharmacology signs,levodopa,carbamazepine,topiramate,brivaracetam,yellow
11-03,Epilepsy notes,focal aware seizure,focal impaired awareness,generalized tonic-clonic,status epilepticus,green
11-03,Cortical essentials,hemineglect,semantic dementia,ideational apraxia,apraxia,blue
11-03,Pharmacology aspects,lamotrigine,tiagabine,levetiracetam,fremanezumab,purple
11-04,Exam insights,Brudzinski sign,Romberg test,Hoffmann sign,Babinski sign,yellow
11-04,Cerebellar concepts,wide-based gait,dysdiadochokinesia,truncal ataxia,ataxia,green
11-04,Cortical cases,ideational apraxia,transcortical aphasia,prosopagnosia,apraxia,blue
11-04,Cerebellar profiles,dysmetria,intention tremor,heel-to-shin,titubation,purple
11-05,Imaging fundamentals,hyperdense MCA sign,insular ribbon sign,hummingbird sign,Dawson fingers,yellow
11-05,Infectious phenotypes,tuberculous meningitis,toxoplasma abscess,neurosyphilis,VZV vasculopathy,green
11-05,Stroke profiles,thalamic infarct,malignant MCA syndrome,watershed infarct,lacunar infarct,blue
11-05,Stroke aspects,watershed infarct,thalamic infarct,lacunar infarct,malignant MCA syndrome,purple
11-06,NMJ highlights,Lambert-Eaton syndrome,botulism,myasthenia gravis,congenital myasthenic,yellow
11-06,Cerebellar aspects,nystagmus,finger-nose-finger,dysmetria,heel-to-shin,green
11-06,Brainstem signs,one-and-a-half syndrome,Parinaud syndrome,internuclear ophthalmoplegia,Claude syndrome,blue
11-06,Brainstem types,Horner syndrome,Benedikt syndrome,Wallenberg syndrome,Weber syndrome,purple
11-07,Cognitive features,vascular dementia,Alzheimer disease,posterior cortical atrophy,frontotemporal dementia,yellow
11-07,Cognitive hallmarks,Korsakoff syndrome,Lewy body dementia,mild cognitive impairment,primary progressive aphasia,green
11-07,Metabolic manifestations,diabetic amyotrophy,hyperammonemic encephalopathy,B12 deficiency,hypoglycemic encephalopathy,blue
11-07,Autoimmune entities,MOG antibody disease,NMOSD,multiple sclerosis,LGI1 encephalitis,purple
11-08,Peripheral manifestations,cubital tunnel syndrome,Bell palsy,tarsal tunnel syndrome,carpal tunnel syndrome,yellow
11-08,Toxic landmarks,vincristine neuropathy,isoniazid neuropathy,linezolid neuropathy,amiodarone neuropathy,green
11-08,Toxic aspects,linezolid neuropathy,amiodarone neuropathy,isoniazid neuropathy,vincristine neuropathy,blue
11-08,Vascular types,dipyridamole,edoxaban,clopidogrel,aspirin,purple
11-09,Tumor entities,craniopharyngioma,astrocytoma,oligodendroglioma,medulloblastoma,yellow
11-09,Imaging landmarks,hot cross bun sign,insular ribbon sign,eye of the tiger sign,Dawson fingers,green
11-09,Tumor profiles,meningioma,schwannoma,glioblastoma,hemangioblastoma,blue
11-09,Infectious cases,listeria meningitis,cryptococcal meningitis,tuberculous meningitis,VZV vasculopathy,purple
11-10,Epilepsy pearls,generalized tonic-clonic,focal aware seizure,gelastic seizure,focal impaired awareness,yellow
11-10,Epilepsy essentials,infantile spasms,absence seizure,Jacksonian march,status epilepticus,green
11-10,Pharmacology pearls,selegiline,donepezil,tiagabine,natalizumab,blue
11-10,Pharmacology patterns,amantadine,zonisamide,rasagiline,rimegepant,purple
11-11,Movement findings,hypomimia,parkinsonian gait,dystonia,athetosis,yellow
11-11,Cortical insights,alexia,agraphia,constructional apraxia,hemineglect,green
11-11,Movement types,tremor,micrographia,akinesia,bradykinesia,blue
11-11,Exam phenotypes,snout reflex,Hoffmann sign,Moro reflex,Babinski sign,purple
11-12,Infectious overview,HSV encephalitis,tuberculous meningitis,neurosyphilis,cryptococcal meningitis,yellow
11-12,Stroke basics,lacunar infarct,thalamic infarct,watershed infarct,malignant MCA syndrome,green
11-12,Infectious spectrum,VZV vasculopathy,toxoplasma abscess,listeria meningitis,West Nile encephalitis,blue
11-12,Stroke examples,thalamic infarct,malignant MCA syndrome,watershed infarct,lacunar infarct,purple
11-13,Visual presentations,oscillopsia,central scotoma,diplopia,photopsia,yellow
11-13,Visual features,amaurosis fugax,bitemporal hemianopia,central scotoma,oscillopsia,green
11-13,Visual profiles,quadrantanopia,homonymous hemianopia,bitemporal hemianopia,amaurosis fugax,blue
11-13,NMJ themes,congenital myasthenic,Lambert-Eaton syndrome,botulism,myasthenia gravis,purple
11-14,Autoimmune profiles,MOG antibody disease,NMOSD,multiple sclerosis,anti-NMDA encephalitis,yellow
11-14,Autoimmune essentials,ADEM,CASPR2 encephalitis,LGI1 encephalitis,GAD65 encephalitis,green
11-14,Cognitive findings,mild cognitive impairment,vascular dementia,primary progressive aphasia,posterior cortical atrophy,blue
11-14,Cognitive concepts,frontotemporal dementia,Alzheimer disease,Lewy body dementia,Korsakoff syndrome,purple
11-15,Peripheral patterns,radial neuropathy,meralgia paresthetica,Bell palsy,tarsal tunnel syndrome,yellow
11-15,Peripheral fundamentals,peroneal neuropathy,Bell palsy,carpal tunnel syndrome,cubital tunnel syndrome,green
11-15,Vascular highlights,aspirin,clopidogrel,dabigatran,apixaban,blue
11-15,Peripheral basics,radial neuropathy,Saturday night palsy,meralgia paresthetica,tarsal tunnel syndrome,purple
11-16,Infectious clues,cryptococcal meningitis,tuberculous meningitis,toxoplasma abscess,VZV vasculopathy,yellow
11-16,Cognitive topics,mild cognitive impairment,Alzheimer disease,Lewy body dementia,primary progressive aphasia,green
11-16,Tumor features,medulloblastoma,oligodendroglioma,meningioma,schwannoma,blue
11-16,Tumor themes,craniopharyngioma,glioblastoma,hemangioblastoma,astrocytoma,purple
11-17,Cortical concepts,ideational apraxia,semantic dementia,apraxia,agraphia,yellow
11-17,Cortical overview,aphasia,prosopagnosia,hemineglect,alexia,green
11-17,Epilepsy types,gelastic seizure,status epilepticus,absence seizure,Jacksonian march,blue
11-17,Pharmacology spectrum,zolmitriptan,amantadine,atogepant,lacosamide,purple
11-18,Cerebellar essentials,nystagmus,truncal ataxia,titubation,dysmetria,yellow
11-18,Exam manifestations,Moro reflex,Lhermitte sign,Babinski sign,Kernig sign,green
11-18,Movement concepts,rest tremor,dystonia,freezing of gait,athetosis,blue
11-18,Cortical syndromes,constructional apraxia,aphasia,acalculia,alexia,purple
11-19,Stroke topics,watershed infarct,thalamic infarct,malignant MCA syndrome,lacunar infarct,yellow
11-19,Headache manifestations,cluster headache,new daily persistent,trigeminal neuralgia,SUNCT,green
11-19,Headache basics,tension-type headache,migraine with aura,SUNA,hemiplegic migraine,blue
11-19,Stroke landmarks,thalamic infarct,watershed infarct,lacunar infarct,malignant MCA syndrome,purple
11-20,Brainstem clues,Claude syndrome,Horner syndrome,internuclear ophthalmoplegia,Parinaud syndrome,yellow
11-20,Cerebellar findings,dysmetria,ataxia,truncal ataxia,titubation,green
11-20,Brainstem pearls,one-and-a-half syndrome,Weber syndrome,Benedikt syndrome,Wallenberg syndrome,blue
11-20,Cerebellar entities,heel-to-shin,rebound,pendular reflexes,intention tremor,purple
11-21,Cognitive pearls,vascular dementia,Alzheimer disease,mild cognitive impairment,posterior cortical atrophy,yellow
11-21,Metabolic patterns,hypoglycemic encephalopathy,hypothyroid myopathy,hyperammonemic encephalopathy,hepatic encephalopathy,green
11-21,Metabolic highlights,hyponatremic encephalopathy,B12 deficiency,diabetic amyotrophy,Wernicke encephalopathy,blue
11-21,Autoimmune spectrum,MOG antibody disease,anti-NMDA encephalitis,NMOSD,GAD65 encephalitis,purple
11-22,Peripheral clues,radial neuropathy,peroneal neuropathy,cubital tunnel syndrome,tarsal tunnel syndrome,yellow
11-22,Toxic clues,vincristine neuropathy,isoniazid neuropathy,amiodarone neuropathy,linezolid neuropathy,green
11-22,Toxic patterns,isoniazid neuropathy,amiodarone neuropathy,linezolid neuropathy,vincristine neuropathy,blue
11-22,Toxic phenotypes,linezolid neuropathy,amiodarone neuropathy,vincristine neuropathy,isoniazid neuropathy,purple
11-23,Cognitive presentations,Alzheimer disease,posterior cortical atrophy,mild cognitive impairment,primary progressive aphasia,yellow
11-23,Tumor highlights,medulloblastoma,schwannoma,meningioma,glioblastoma,green
11-23,Tumor hallmarks,hemangioblastoma,craniopharyngioma,oligodendroglioma,astrocytoma,blue
11-23,Cognitive syndromes,Korsakoff syndrome,vascular dementia,Lewy body dementia,frontotemporal dementia,purple
11-24,Cortical phenotypes,ideational apraxia,hemineglect,constructional apraxia,acalculia,yellow
11-24,Imaging examples,eye of the tiger sign,hyperdense MCA sign,hot cross bun sign,insular ribbon sign,green
11-24,Pharmacology presentations,eletriptan,safinamide,sumatriptan,memantine,blue
11-24,Imaging phenotypes,Dawson fingers,empty delta sign,hummingbird sign,pulvinar sign,purple
11-25,Exam spectrum,Babinski sign,Hoffmann sign,Brudzinski sign,snout reflex,yellow
11-25,Movement examples,festination,tremor,hypomimia,bradykinesia,green
11-25,Cerebellar phenotypes,dysmetria,dysdiadochokinesia,titubation,truncal ataxia,blue
11-25,Movement features,akinesia,myoclonus,freezing of gait,rigidity,purple
11-26,Imaging hallmarks,eye of the tiger sign,insular ribbon sign,Dawson fingers,empty delta sign,yellow
11-26,Infectious examples,toxoplasma abscess,West Nile encephalitis,cryptococcal meningitis,listeria meningitis,green
11-26,Headache essentials,tension-type headache,hemiplegic migraine,occipital neuralgia,thunderclap headache,blue
11-26,Headache findings,migraine with aura,paroxysmal hemicrania,new daily persistent,SUNA,purple
11-27,Visual concepts,homonymous hemianopia,bitemporal hemianopia,central scotoma,quadrantanopia,yellow
11-27,NMJ essentials,myasthenia gravis,congenital myasthenic,Lambert-Eaton syndrome,botulism,green
11-27,Brainstem landmarks,internuclear ophthalmoplegia,Horner syndrome,Weber syndrome,one-and-a-half syndrome,blue
11-27,Brainstem presentations,Parinaud syndrome,Benedikt syndrome,Claude syndrome,Wallenberg syndrome,purple
11-28,Cortical types,constructional apraxia,transcortical aphasia,acalculia,agraphia,yellow
11-28,Metabolic spectrum,hyponatremic encephalopathy,B12 deficiency,hypoglycemic encephalopathy,hyperammonemic encephalopathy,green
11-28,Metabolic themes,Wernicke encephalopathy,diabetic amyotrophy,hypoglycemic encephalopathy,B12 deficiency,blue
11-28,Metabolic landmarks,hepatic encephalopathy,Wernicke encephalopathy,hypothyroid myopathy,diabetic amyotrophy,purple
11-29,NMJ classics,congenital myasthenic,myasthenia gravis,botulism,Lambert-Eaton syndrome,yellow
11-29,NMJ examples,Lambert-Eaton syndrome,congenital myasthenic,myasthenia gravis,botulism,green
11-29,Peripheral presentations,Bell palsy,radial neuropathy,tarsal tunnel syndrome,meralgia paresthetica,blue
11-29,Toxic basics,linezolid neuropathy,amiodarone neuropathy,isoniazid neuropathy,vincristine neuropathy,purple
11-30,Cognitive fundamentals,posterior cortical atrophy,Lewy body dementia,frontotemporal dementia,vascular dementia,yellow
11-30,Tumor examples,craniopharyngioma,glioblastoma,astrocytoma,hemangioblastoma,green
11-30,Tumor essentials,oligodendroglioma,meningioma,medulloblastoma,schwannoma,blue
11-30,Infectious basics,HSV encephalitis,neurosyphilis,VZV vasculopathy,West Nile encephalitis,purple
12-01,Cortical classics,prosopagnosia,aphasia,transcortical aphasia,constructional apraxia,yellow
12-01,Cortical fundamentals,acalculia,agraphia,apraxia,alexia,green
12-01,Pharmacology clues,ocrelizumab,perampanel,rivastigmine,rizatriptan,blue
12-01,Pharmacology overview,selegiline,galcanezumab,pramipexole,amantadine,purple
12-02,Cerebellar features,pendular reflexes,nystagmus,titubation,finger-nose-finger,yellow
12-02,Exam hallmarks,snout reflex,Lhermitte sign,Hoffmann sign,Kernig sign,green
12-02,Movement cases,athetosis,chorea,dystonia,tremor,blue
12-02,Movement highlights,rest tremor,myoclonus,freezing of gait,bradykinesia,purple
12-03,Headache cases,cluster headache,migraine with aura,paroxysmal hemicrania,occipital neuralgia,yellow
12-03,Stroke fundamentals,malignant MCA syndrome,lacunar infarct,thalamic infarct,watershed infarct,green
12-03,Stroke themes,malignant MCA syndrome,lacunar infarct,watershed infarct,thalamic infarct,blue
12-03,Imaging findings,Dawson fingers,hyperdense MCA sign,insular ribbon sign,hot cross bun sign,purple
12-04,Cerebellar notes,rebound,pendular reflexes,dysdiadochokinesia,finger-nose-finger,yellow
12-04,Cerebellar landmarks,ataxia,dysmetria,intention tremor,truncal ataxia,green
12-04,NMJ clues,botulism,Lambert-Eaton syndrome,congenital myasthenic,myasthenia gravis,blue
12-04,Visual hallmarks,diplopia,amaurosis fugax,central scotoma,oscillopsia,purple
12-05,Metabolic signs,hyperammonemic encephalopathy,hyponatremic encephalopathy,hepatic encephalopathy,hypoglycemic encephalopathy,yellow
12-05,Autoimmune overview,GAD65 encephalitis,multiple sclerosis,ADEM,NMOSD,green
12-05,Cortical presentations,semantic dementia,hemineglect,apraxia,ideational apraxia,blue
12-05,Metabolic entities,hypothyroid myopathy,Wernicke encephalopathy,B12 deficiency,diabetic amyotrophy,purple
12-06,Toxic manifestations,amiodarone neuropathy,linezolid neuropathy,isoniazid neuropathy,vincristine neuropathy,yellow
12-06,NMJ spectrum,myasthenia gravis,congenital myasthenic,Lambert-Eaton syndrome,botulism,green
12-06,Toxic fundamentals,amiodarone neuropathy,isoniazid neuropathy,linezolid neuropathy,vincristine neuropathy,blue
12-06,Vascular themes,edoxaban,clopidogrel,aspirin,rivaroxaban,purple
12-07,Imaging concepts,hummingbird sign,hyperdense MCA sign,eye of the tiger sign,pulvinar sign,yellow
12-07,Tumor topics,craniopharyngioma,medulloblastoma,astrocytoma,hemangioblastoma,green
12-07,Tumor fundamentals,glioblastoma,oligodendroglioma,schwannoma,meningioma,blue
12-07,Cognitive entities,vascular dementia,frontotemporal dementia,Alzheimer disease,Korsakoff syndrome,purple
12-08,Epilepsy themes,focal impaired awareness,infantile spasms,Jacksonian march,status epilepticus,yellow
12-08,Epilepsy classics,generalized tonic-clonic,gelastic seizure,focal aware seizure,absence seizure,green
12-08,Pharmacology cases,vigabatrin,zonisamide,perampanel,ubrogepant,blue
12-08,Epilepsy manifestations,focal aware seizure,Jacksonian march,focal impaired awareness,gelastic seizure,purple
12-09,Movement classics,dystonia,rigidity,freezing of gait,akinesia,yellow
12-09,Cerebellar clues,titubation,wide-based gait,intention tremor,heel-to-shin,green
12-09,Cortical signs,prosopagnosia,agraphia,agnosia,aphasia,blue
12-09,Movement basics,festination,chorea,dyskinesia,tremor,purple
12-10,Headache notes,tension-type headache,new daily persistent,cluster headache,migraine with aura,yellow
12-10,Headache overview,occipital neuralgia,thunderclap headache,hemiplegic migraine,trigeminal neuralgia,green
12-10,Imaging classics,empty delta sign,hyperdense MCA sign,hot cross bun sign,hummingbird sign,blue
12-10,Stroke cases,malignant MCA syndrome,thalamic infarct,lacunar infarct,watershed infarct,purple
12-11,Brainstem hallmarks,Weber syndrome,Claude syndrome,internuclear ophthalmoplegia,Horner syndrome,yellow
12-11,NMJ topics,myasthenia gravis,botulism,Lambert-Eaton syndrome,congenital myasthenic,green
12-11,Brainstem features,one-and-a-half syndrome,Wallenberg syndrome,Parinaud syndrome,internuclear ophthalmoplegia,blue
12-11,Brainstem spectrum,Benedikt syndrome,Parinaud syndrome,one-and-a-half syndrome,Wallenberg syndrome,purple
12-12,Metabolic pearls,hypoglycemic encephalopathy,Wernicke encephalopathy,hyperammonemic encephalopathy,hepatic encephalopathy,yellow
12-12,Metabolic phenotypes,B12 deficiency,diabetic amyotrophy,hyponatremic encephalopathy,hypothyroid myopathy,green
12-12,Cognitive profiles,Alzheimer disease,frontotemporal dementia,Lewy body dementia,Korsakoff syndrome,blue
12-12,Cognitive cases,mild cognitive impairment,primary progressive aphasia,vascular dementia,posterior cortical atrophy,purple
12-13,Peripheral features,cubital tunnel syndrome,radial neuropathy,peroneal neuropathy,carpal tunnel syndrome,yellow
12-13,NMJ insights,congenital myasthenic,Lambert-Eaton syndrome,myasthenia gravis,botulism,green
12-13,Toxic examples,vincristine neuropathy,amiodarone neuropathy,linezolid neuropathy,isoniazid neuropathy,blue
12-13,NMJ types,congenital myasthenic,botulism,Lambert-Eaton syndrome,myasthenia gravis,purple
12-14,Infectious entities,neurosyphilis,HSV encephalitis,VZV vasculopathy,tuberculous meningitis,yellow
12-14,Tumor manifestations,meningioma,medulloblastoma,astrocytoma,oligodendroglioma,green
12-14,Tumor basics,hemangioblastoma,craniopharyngioma,glioblastoma,schwannoma,blue
12-14,Cognitive clues,frontotemporal dementia,Korsakoff syndrome,Lewy body dementia,posterior cortical atrophy,purple
12-15,Epilepsy basics,status epilepticus,focal aware seizure,gelastic seizure,Jacksonian march,yellow
12-15,Epilepsy syndromes,absence seizure,focal aware seizure,infantile spasms,gelastic seizure,green
12-15,Epilepsy phenotypes,generalized tonic-clonic,focal impaired awareness,infantile spasms,absence seizure,blue
12-15,Pharmacology examples,galantamine,atogepant,clobazam,cladribine,purple
12-16,Cerebellar hallmarks,dysdiadochokinesia,pendular reflexes,titubation,finger-nose-finger,yellow
12-16,Exam syndromes,Brudzinski sign,Kernig sign,Hoffmann sign,Lhermitte sign,green
12-16,Movement patterns,dystonia,postural tremor,parkinsonian gait,akinesia,blue
12-16,Exam signs,Moro reflex,Romberg test,Babinski sign,snout reflex,purple
12-17,Headache themes,trigeminal neuralgia,SUNA,paroxysmal hemicrania,cluster headache,yellow
12-17,Stroke types,watershed infarct,lacunar infarct,thalamic infarct,malignant MCA syndrome,green
12-17,Headache phenotypes,migraine with aura,thunderclap headache,SUNCT,occipital neuralgia,blue
12-17,Imaging insights,hyperdense MCA sign,insular ribbon sign,eye of the tiger sign,hummingbird sign,purple
12-18,Cerebellar presentations,dysdiadochokinesia,pendular reflexes,nystagmus,titubation,yellow
12-18,NMJ aspects,botulism,Lambert-Eaton syndrome,congenital myasthenic,myasthenia gravis,green
12-18,Visual syndromes,oscillopsia,central scotoma,photopsia,quadrantanopia,blue
12-18,Visual themes,diplopia,homonymous hemianopia,amaurosis fugax,bitemporal hemianopia,purple
12-19,Autoimmune notes,anti-NMDA encephalitis,LGI1 encephalitis,ADEM,CASPR2 encephalitis,yellow
12-19,Autoimmune landmarks,GAD65 encephalitis,multiple sclerosis,NMOSD,MOG antibody disease,green
12-19,Cognitive signs,Alzheimer disease,posterior cortical atrophy,mild cognitive impairment,frontotemporal dementia,blue
12-19,Autoimmune findings,NMOSD,ADEM,CASPR2 encephalitis,LGI1 encephalitis,purple
12-20,Vascular features,apixaban,dipyridamole,edoxaban,aspirin,yellow
12-20,Vascular topics,clopidogrel,rivaroxaban,dabigatran,ticagrelor,green
12-20,Peripheral topics,tarsal tunnel syndrome,radial neuropathy,carpal tunnel syndrome,peroneal neuropathy,blue
12-20,Peripheral overview,meralgia paresthetica,Saturday night palsy,Bell palsy,cubital tunnel syndrome,purple
12-21,Tumor types,glioblastoma,medulloblastoma,craniopharyngioma,astrocytoma,yellow
12-21,Imaging types,hyperdense MCA sign,hot cross bun sign,Dawson fingers,insular ribbon sign,green
12-21,Infectious themes,listeria meningitis,cryptococcal meningitis,tuberculous meningitis,West Nile encephalitis,blue
12-21,Tumor overview,oligodendroglioma,schwannoma,hemangioblastoma,meningioma,purple
12-22,Epilepsy cases,Jacksonian march,generalized tonic-clonic,status epilepticus,gelastic seizure,yellow
12-22,Cortical cases,prosopagnosia,semantic dementia,hemineglect,aphasia,green
12-22,Epilepsy concepts,absence seizure,focal impaired awareness,generalized tonic-clonic,Jacksonian march,blue
12-22,Epilepsy presentations,focal aware seizure,status epilepticus,gelastic seizure,infantile spasms,purple
12-23,Exam landmarks,Moro reflex,Romberg test,snout reflex,Babinski sign,yellow
12-23,Movement spectrum,athetosis,rest tremor,dystonia,postural tremor,green
12-23,Exam patterns,Kernig sign,Lhermitte sign,Brudzinski sign,Hoffmann sign,blue
12-23,Movement topics,micrographia,akinesia,festination,tremor,purple
12-24,Stroke pearls,lacunar infarct,watershed infarct,thalamic infarct,malignant MCA syndrome,yellow
12-24,Stroke entities,lacunar infarct,watershed infarct,thalamic infarct,malignant MCA syndrome,green
12-24,Headache features,occipital neuralgia,tension-type headache,new daily persistent,cluster headache,blue
12-24,Infectious pearls,tuberculous meningitis,toxoplasma abscess,HSV encephalitis,cryptococcal meningitis,purple
12-25,NMJ pearls,Lambert-Eaton syndrome,botulism,congenital myasthenic,myasthenia gravis,yellow
