date,category,item1,item2,item3,item4,difficulty
11/4,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
11/5,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
11/5,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
11/5,Evoked potentials,VEP,SSEP,BAER,MEP,blue
11/5,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
11/6,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
11/6,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
11/6,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
11/6,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
11/7,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
11/7,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
11/7,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
11/7,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
11/8,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
11/8,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
11/8,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
11/8,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
11/9,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
11/9,Aphasia types,Broca,Wernicke,Conduction,Global,green
11/9,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
11/9,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
11/10,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
11/10,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
11/10,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
11/10,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
11/11,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
11/11,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
11/11,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
11/11,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
11/12,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
11/12,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
11/12,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11/12,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
11/13,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
11/13,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
11/13,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
11/13,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
11/14,Sleep stages,N1,N2,N3,REM,yellow
11/14,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
11/14,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
11/14,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
11/15,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
11/15,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
11/15,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
11/15,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
11/16,MRI sequences,T1,T2,FLAIR,DWI,yellow
11/16,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
11/16,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
11/16,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
11/17,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
11/17,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
11/17,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
11/17,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
11/18,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
11/18,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
11/18,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
11/18,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
11/19,Tremor types,Rest,Postural,Intention,Task-specific,yellow
11/19,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
11/19,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
11/19,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
11/20,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
11/20,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
11/20,Evoked potentials,VEP,SSEP,BAER,MEP,blue
11/20,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
11/21,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
11/21,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
11/21,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
11/21,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
11/22,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
11/22,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
11/22,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
11/22,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
11/23,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
11/23,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
11/23,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
11/23,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
11/24,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
11/24,Aphasia types,Broca,Wernicke,Conduction,Global,green
11/24,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
11/24,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
11/25,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
11/25,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
11/25,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
11/25,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
11/26,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
11/26,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
11/26,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
11/26,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
11/27,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
11/27,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
11/27,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11/27,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
11/28,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
11/28,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
11/28,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
11/28,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
11/29,Sleep stages,N1,N2,N3,REM,yellow
11/29,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
11/29,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
11/29,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
11/30,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
11/30,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
11/30,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
11/30,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
12/1,MRI sequences,T1,T2,FLAIR,DWI,yellow
12/1,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
12/1,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12/1,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
12/2,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
12/2,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
12/2,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
12/2,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
12/3,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
12/3,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
12/3,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
12/3,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
12/4,Tremor types,Rest,Postural,Intention,Task-specific,yellow
12/4,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
12/4,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
12/4,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12/5,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
12/5,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
12/5,Evoked potentials,VEP,SSEP,BAER,MEP,blue
12/5,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
12/6,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
12/6,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
12/6,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
12/6,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
12/7,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
12/7,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
12/7,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
12/7,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
12/8,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
12/8,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
12/8,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
12/8,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12/9,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
12/9,Aphasia types,Broca,Wernicke,Conduction,Global,green
12/9,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
12/9,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
12/10,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
12/10,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
12/10,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
12/10,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
12/11,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
12/11,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
12/11,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
12/11,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
12/12,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
12/12,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
12/12,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
12/12,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
12/13,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
12/13,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
12/13,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
12/13,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
12/14,Sleep stages,N1,N2,N3,REM,yellow
12/14,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
12/14,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
12/14,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
12/15,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
12/15,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
12/15,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
12/15,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
12/16,MRI sequences,T1,T2,FLAIR,DWI,yellow
12/16,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
12/16,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12/16,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
12/17,Visual pathway anatomy,Optic nerve,Optic chiasm,Optic tract,Optic radiations,yellow
12/17,MS lesion topography,Periventricular,Juxtacortical,Infratentorial,Spinal cord,green
12/17,Neuromuscular junction disorders,Myasthenia gravis,Lambert-Eaton,Botulism,Congenital myasthenic,blue
12/17,Migraine preventives,Topiramate,Propranolol,Amitriptyline,Erenumab,purple
12/18,Glial cell types,Astrocyte,Oligodendrocyte,Microglia,Ependymal cell,yellow
12/18,Trigeminal autonomic cephalalgias,Cluster headache,Paroxysmal hemicrania,SUNCT,SUNA,green
12/18,Motor neuron diseases,ALS,SMA,PLS,PMA,blue
12/18,Peripheral neuropathy types,Axonal,Demyelinating,Small fiber,Large fiber,purple
12/19,Tremor types,Rest,Postural,Intention,Task-specific,yellow
12/19,Pediatric epilepsy syndromes,West (infantile spasms),Lennox–Gastaut,Dravet,Childhood absence epilepsy,green
12/19,Gait patterns,Hemiparetic,Ataxic,Steppage,Parkinsonian,blue
12/19,Toxic neuropathies,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12/20,Seizure types (ILAE),Focal aware,Focal impaired awareness,Generalized tonic-clonic,Absence,yellow
12/20,Parkinson therapies,Levodopa,Pramipexole,Selegiline,Amantadine,green
12/20,Evoked potentials,VEP,SSEP,BAER,MEP,blue
12/20,GBS variants,AIDP,AMAN,AMSAN,Miller Fisher,purple
12/21,Hearing loss types,Conductive,Sensorineural,Mixed,Central,yellow
12/21,Brainstem stroke syndromes,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
12/21,MS disease-modifying therapies,Ocrelizumab,Natalizumab,Fingolimod,Teriflunomide,blue
12/21,Stroke mimics,Seizure,Hemiplegic migraine,Hypoglycemia,Conversion disorder,purple
12/22,Hydrocephalus categories,Communicating,Obstructive (non-communicating),Normal pressure,Ex vacuo,yellow
12/22,Eye movement disorders,Internuclear ophthalmoplegia,Skew deviation,Parinaud syndrome,One-and-a-half syndrome,green
12/22,Status epilepticus sequence,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,blue
12/22,Antiplatelets for stroke,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
12/23,Headache red flags (SNOOP),Systemic,Neurologic,Onset sudden,Older age,yellow
12/23,NMJ antibodies,Anti–AChR,Anti–MuSK,Anti–LRP4,Anti–P/Q-type VGCC,green
12/23,Common mononeuropathies,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
12/23,Direct oral anticoagulants,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12/24,Common reflexes,Biceps,Triceps,Patellar,Achilles,yellow
12/24,Aphasia types,Broca,Wernicke,Conduction,Global,green
12/24,Demyelination on NCS/EMG,Slowed velocity,Conduction block,Prolonged distal latency,Temporal dispersion,blue
12/24,CVT imaging signs,Empty delta sign,Cord sign,SWI blooming,Hyperdense sinus,purple
12/25,Peripheral nerve fiber types,A-alpha,A-beta,A-delta,C,yellow
12/25,Carotid artery disorders,Dissection,Fibromuscular dysplasia,Atherosclerosis,Pseudoaneurysm,green
12/25,Pupillary syndromes,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,blue
12/25,Huntington disease features,Chorea,Psychiatric symptoms,Cognitive decline,Caudate atrophy,purple
12/26,Common stroke imaging,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
12/26,Prehospital LVO scales,RACE,LAMS,FAST-ED,PASS,green
12/26,Thunderclap headache causes,SAH,RCVS,Cervical dissection,Cerebral venous thrombosis,blue
12/26,Mitochondrial disorders,MELAS,MERRF,LHON,Leigh,purple
12/27,Cerebral lobes,Frontal,Parietal,Temporal,Occipital,yellow
12/27,Posterior circulation arteries,PICA,AICA,SCA,PCA,green
12/27,Basal ganglia nuclei,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
12/27,Thalamic relay nuclei,VPL,VPM,LGN,MGN,purple
12/28,Normal EEG rhythms,Alpha,Beta,Theta,Delta,yellow
12/28,Association fiber tracts,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
12/28,Autoimmune encephalitis antibodies,Anti-NMDA,LGI1,CASPR2,GAD65,blue
12/28,Spinal cord syndromes,Anterior cord,Posterior cord,Central cord,Brown-Séquard,purple
12/29,Sleep stages,N1,N2,N3,REM,yellow
12/29,Major spinal cord tracts,Lateral corticospinal,Spinothalamic,Dorsal column–medial lemniscus,Spinocerebellar,green
12/29,Classic lacunar syndromes,Pure motor,Pure sensory,Ataxic hemiparesis,Dysarthria–clumsy hand,blue
12/29,CNS infections (immunocompromised),Toxoplasmosis,Cryptococcal meningitis,CMV encephalitis,PML,purple
12/30,Dementia types,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
12/30,Cranial nerves with parasympathetics,III (Oculomotor),VII (Facial),IX (Glossopharyngeal),X (Vagus),green
12/30,Cerebellar deep nuclei,Dentate,Emboliform,Globose,Fastigial,blue
12/30,Dementia medications,Donepezil,Rivastigmine,Galantamine,Memantine,purple
12/31,MRI sequences,T1,T2,FLAIR,DWI,yellow
12/31,Early ischemic CT signs,Hyperdense MCA sign,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
12/31,CNS demyelinating disorders,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12/31,Migraine abortives,Sumatriptan,Ubrogepant,Rimegepant,Dihydroergotamine,purple
