date,category,item1,item2,item3,item4,difficulty
11-08,Trinucleotide repeats 20,Huntington (CAG),Fragile X (CGG),Friedreich (GAA),Myotonic (CTG),purple
11-08,Spinal nerve roots C1–C4 9,C1,C2,C3,C4,green
11-08,Migraine abortives 18,Sumatriptan,Ubrogepant,Rimegepant,DHE,blue
11-09,ASMs: Na⁺ channel blockers 9,Carbamazepine,Phenytoin,Lamotrigine,Lacosamide,green
11-09,Basal ganglia nuclei 18,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11-09,Brodmann areas 45–48 8,BA45,BA46,BA47,BA48,yellow
11-09,NMJ antibodies 20,AChR,MuSK,LRP4,P/Q-type VGCC,purple
11-10,Gait abnormalities 18,Frontal,Spastic,Sensory ataxic,Antalgic,blue
11-10,Language domains 8,Naming,Fluency,Comprehension,Repetition,yellow
11-10,Lysosomal storage (neuro) 20,Tay–Sachs,Gaucher,Niemann–Pick,Fabry,purple
11-10,PCA segments 9,P1,P2,P3,P4,green
11-11,Bacterial meningitis (adult) 20,S. pneumoniae,N. meningitidis,Listeria,H. influenzae,purple
11-11,Thunderclap etiologies 18,SAH,RCVS,Cervical dissection,CVT,blue
11-11,Dural venous sinuses 9,Superior sagittal,Transverse,Sigmoid,Straight,green
11-11,Brodmann areas 1–4 8,BA1,BA2,BA3,BA4,yellow
11-12,Stroke etiologies (TOAST) 9,Large artery,Cardioembolic,Small vessel,Other,green
11-12,Phakomatoses vascular 18,Sturge–Weber,Von Hippel–Lindau,Cavernoma,Hereditary hemorrhagic telangiectasia,blue
11-12,Brodmann areas 41–44 8,BA41,BA42,BA43,BA44,yellow
11-12,CNS infections (immunocompromised) 20,Toxoplasmosis,Cryptococcus,CMV encephalitis,PML,purple
11-13,Brodmann areas 29–32 8,BA29,BA30,BA31,BA32,yellow
11-13,Neurocutaneous disorders 18,NF1,NF2,Tuberous sclerosis,Sturge–Weber,blue
11-13,Major spinal cord tracts 9,Lateral corticospinal,Spinothalamic,Dorsal column–ML,Spinocerebellar,green
11-13,Paraneoplastic Abs 20,Anti-Hu,Anti-Yo,Anti-Ri,Anti-Ma2,purple
11-14,Trigeminal autonomic cephalalgias 18,Cluster,Paroxysmal hemicrania,SUNCT,SUNA,blue
11-14,Spinal nerve roots L5–S3 9,L5,S1,S2,S3,green
11-14,Antiplatelets for stroke 20,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
11-14,Peripheral nerve fiber types 8,A-alpha,A-beta,A-delta,C,yellow
11-15,Cerebellar arteries 9,SCA,AICA,PICA,PICA tonsillar,green
11-15,GBS variants 20,AIDP,AMAN,AMSAN,Miller Fisher,purple
11-15,Cranial nerves 3 8,CN IX (Glossopharyngeal),CN X (Vagus),CN XI (Spinal accessory),CN XII (Hypoglossal),yellow
11-15,Migraine preventives 18,Topiramate,Propranolol,Amitriptyline,Erenumab,blue
11-16,Toxic neuropathies 21,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
11-16,Primitive reflexes 9,Grasp,Suck,Rooting,Moro,yellow
11-16,MCA segments 9,M1,M2,M3,M4,green
11-16,CNS demyelinating disorders 18,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
11-17,Motor neuron diseases 18,ALS,SMA,PLS,PMA,blue
11-17,Visual field defects 9,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,green
11-17,Attention domains 9,Sustained,Selective,Alternating,Divided,yellow
11-17,Direct oral anticoagulants 21,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
11-18,Mitochondrial disorders 21,MELAS,MERRF,LHON,Leigh,purple
11-18,Spinal nerve roots T5–T8 9,T5,T6,T7,T8,green
11-18,Cerebral herniation types 18,Subfalcine,Uncal,Tonsillar,Upward,blue
11-18,Cerebral lobes 9,Frontal,Parietal,Temporal,Occipital,yellow
11-19,Pupillary syndromes 9,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,green
11-19,Brodmann areas 5–8 9,BA5,BA6,BA7,BA8,yellow
11-19,Basal ganglia loops 18,Motor loop,Oculomotor loop,Associative loop,Limbic loop,blue
11-19,Encephalitis causes 21,HSV-1,West Nile,Limbic autoimmune,Rabies,purple
11-20,Dermatomes C6–T1 9,C6,C7,C8,T1,yellow
11-20,Pyramidal vs extrapyramidal signs 19,Spasticity,Hyperreflexia,Rigidity,Bradykinesia,blue
11-20,Autoimmune encephalitis Abs 21,Anti-NMDA,LGI1,CASPR2,GAD65,purple
11-20,Basilar perforators (zones) 9,Paramedian,Short circumferential,Long circumferential,Pontine tegmental,green
11-21,Common mononeuropathies 19,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
11-21,Common neurotransmitters 9,Glutamate,GABA,Dopamine,Serotonin,yellow
11-21,Huntington disease features 21,Chorea,Psychiatric,Cognitive decline,Caudate atrophy,purple
11-21,Cranial nerves with parasympathetics 9,III,VII,IX,X,green
11-22,Dopaminergic pathways 19,Nigrostriatal,Mesolimbic,Mesocortical,Tuberoinfundibular,blue
11-22,Herpesviridae CNS 21,HSV-1,HSV-2,VZV,CMV,purple
11-22,Memory systems 9,Working,Episodic,Semantic,Procedural,yellow
11-22,ACA segments 9,A1,A2,A3,A4,green
11-23,Aphasia types 9,Broca,Wernicke,Conduction,Global,green
11-23,Dermatomes C2–C5 9,C2,C3,C4,C5,yellow
11-23,Leukodystrophies 21,Metachromatic,Krabbe,Canavan,Adrenoleukodystrophy,purple
11-23,Cerebellar deep nuclei 19,Dentate,Emboliform,Globose,Fastigial,blue
11-24,Neuromuscular junction disorders 19,Myasthenia gravis,Lambert–Eaton,Botulism,Congenital myasthenic,blue
11-24,Early ischemic CT signs 9,Hyperdense MCA,Insular ribbon loss,Loss of gray–white,Sulcal effacement,green
11-24,Trinucleotide repeats 21,Huntington (CAG),Fragile X (CGG),Friedreich (GAA),Myotonic (CTG),purple
11-24,Gait patterns 9,Hemiparetic,Ataxic,Steppage,Parkinsonian,yellow
11-25,Common reflexes 9,Biceps,Triceps,Patellar,Achilles,yellow
11-25,Demyelination on NCS/EMG 19,Slowed velocity,Conduction block,Prolonged latency,Temporal dispersion,blue
11-25,NMJ antibodies 21,AChR,MuSK,LRP4,P/Q-type VGCC,purple
11-25,Perfusion mismatch terms 9,Core,Penumbra,Mismatch ratio,Tmax delay,green
11-26,Cranial nerves 1 9,CN I (Olfactory),CN II (Optic),CN III (Oculomotor),CN IV (Trochlear),yellow
11-26,Lysosomal storage (neuro) 21,Tay–Sachs,Gaucher,Niemann–Pick,Fabry,purple
11-26,Migraine abortives 19,Sumatriptan,Ubrogepant,Rimegepant,DHE,blue
11-26,Spinal nerve roots C5–C8 9,C5,C6,C7,C8,green
11-27,Hemorrhage on CT 9,Epidural,Subdural,Subarachnoid,Intraparenchymal,green
11-27,Cranial nerves 2 9,CN V (Trigeminal),CN VI (Abducens),CN VII (Facial),CN VIII (Vestibulocochlear),yellow
11-27,Basal ganglia nuclei 19,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
11-27,Bacterial meningitis (adult) 21,S. pneumoniae,N. meningitidis,Listeria,H. influenzae,purple
11-28,Brodmann areas 17–20 9,BA17,BA18,BA19,BA20,yellow
11-28,Gait abnormalities 19,Frontal,Spastic,Sensory ataxic,Antalgic,blue
11-28,CNS infections (immunocompromised) 21,Toxoplasmosis,Cryptococcus,CMV encephalitis,PML,purple
11-28,Association fiber tracts 9,Arcuate fasciculus,Uncinate fasciculus,Cingulum,Inferior longitudinal fasciculus,green
11-29,Dermatomes T2–T5 9,T2,T3,T4,T5,yellow
11-29,Thunderclap etiologies 19,SAH,RCVS,Cervical dissection,CVT,blue
11-29,Spinal nerve roots T9–T12 9,T9,T10,T11,T12,green
11-29,Paraneoplastic Abs 21,Anti-Hu,Anti-Yo,Anti-Ri,Anti-Ma2,purple
11-30,Sleep stages 9,N1,N2,N3,REM,yellow
11-30,Phakomatoses vascular 19,Sturge–Weber,Von Hippel–Lindau,Cavernoma,Hereditary hemorrhagic telangiectasia,blue
11-30,Susceptibility findings 9,Blooming on SWI,Microbleeds,Cavernoma,Hemorrhagic staining,green
11-30,Antiplatelets for stroke 21,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
12-01,Neurocutaneous disorders 19,NF1,NF2,Tuberous sclerosis,Sturge–Weber,blue
12-01,GBS variants 21,AIDP,AMAN,AMSAN,Miller Fisher,purple
12-01,Status epilepticus sequence 9,Benzodiazepine,Levetiracetam,Fosphenytoin,Propofol,green
12-01,Common stroke imaging 9,Non-contrast CT,CTA,CT Perfusion,MRI DWI,yellow
12-02,Normal EEG rhythms 9,Alpha,Beta,Theta,Delta,green
12-02,Brodmann areas 9–12 9,BA9,BA10,BA11,BA12,yellow
12-02,Toxic neuropathies 22,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12-02,Trigeminal autonomic cephalalgias 19,Cluster,Paroxysmal hemicrania,SUNCT,SUNA,blue
12-03,Prehospital LVO scales 9,RACE,LAMS,FAST-ED,PASS,green
12-03,Migraine preventives 19,Topiramate,Propranolol,Amitriptyline,Erenumab,blue
12-03,Direct oral anticoagulants 22,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12-03,Brodmann areas 33–36 9,BA33,BA34,BA35,BA36,yellow
12-04,Mitochondrial disorders 22,MELAS,MERRF,LHON,Leigh,purple
12-04,Dermatomes S1–S4 9,S1,S2,S3,S4,yellow
12-04,CNS demyelinating disorders 19,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12-04,Spinal nerve roots L1–L4 9,L1,L2,L3,L4,green
12-05,Post-stroke complications 9,Hemorrhagic transformation,Edema,Seizure,Depression,green
12-05,Meninges 9,Dura mater,Arachnoid mater,Pia mater,Subarachnoid space,yellow
12-05,Encephalitis causes 22,HSV-1,West Nile,Limbic autoimmune,Rabies,purple
12-05,Motor neuron diseases 19,ALS,SMA,PLS,PMA,blue
12-06,Parkinson cardinal features 9,Bradykinesia,Rigidity,Rest tremor,Postural instability,yellow
12-06,Generalized epilepsy ASMs 9,Valproate,Levetiracetam,Ethosuximide,Lamotrigine,green
12-06,Cerebral herniation types 19,Subfalcine,Uncal,Tonsillar,Upward,blue
12-06,Autoimmune encephalitis Abs 22,Anti-NMDA,LGI1,CASPR2,GAD65,purple
12-07,Huntington disease features 22,Chorea,Psychiatric,Cognitive decline,Caudate atrophy,purple
12-07,Brodmann areas 37–40 9,BA37,BA38,BA39,BA40,yellow
12-07,LVO territory 9,ICA terminus,M1,M2 superior,M2 inferior,green
12-07,Basal ganglia loops 19,Motor loop,Oculomotor loop,Associative loop,Limbic loop,blue
12-08,Ventricular system 9,Lateral ventricle,Third ventricle,Fourth ventricle,Cerebral aqueduct,yellow
12-08,Herpesviridae CNS 22,HSV-1,HSV-2,VZV,CMV,purple
12-08,Focal epilepsy ASMs 9,Carbamazepine,Oxcarbazepine,Levetiracetam,Lacosamide,green
12-08,Pyramidal vs extrapyramidal signs 20,Spasticity,Hyperreflexia,Rigidity,Bradykinesia,blue
12-09,Common mononeuropathies 20,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
12-09,Circle of Willis 9,ACA,MCA,PCA,PCoA,green
12-09,Leukodystrophies 22,Metachromatic,Krabbe,Canavan,Adrenoleukodystrophy,purple
12-09,Brodmann areas 25–28 9,BA25,BA26,BA27,BA28,yellow
12-10,Dopaminergic pathways 20,Nigrostriatal,Mesolimbic,Mesocortical,Tuberoinfundibular,blue
12-10,Pediatric epilepsy syndromes 9,West,Lennox–Gastaut,Dravet,Childhood absence,green
12-10,Trinucleotide repeats 22,Huntington (CAG),Fragile X (CGG),Friedreich (GAA),Myotonic (CTG),purple
12-10,Dermatomes T6–T9 9,T6,T7,T8,T9,yellow
12-11,Dementia types 9,Alzheimer,Lewy body,Frontotemporal,Vascular,yellow
12-11,NMJ antibodies 22,AChR,MuSK,LRP4,P/Q-type VGCC,purple
12-11,Cerebellar deep nuclei 20,Dentate,Emboliform,Globose,Fastigial,blue
12-11,Visual pathway anatomy 9,Optic nerve,Optic chiasm,Optic tract,Optic radiations,green
12-12,Neuromuscular junction disorders 20,Myasthenia gravis,Lambert–Eaton,Botulism,Congenital myasthenic,blue
12-12,Lysosomal storage (neuro) 22,Tay–Sachs,Gaucher,Niemann–Pick,Fabry,purple
12-12,Brodmann areas 13–16 9,BA13,BA14,BA15,BA16,yellow
12-12,Spinal nerve roots T1–T4 9,T1,T2,T3,T4,green
12-13,Cerebellar signs 9,Dysmetria,Dysdiadochokinesia,Intention tremor,Ataxia,yellow
12-13,Vascular imaging 9,CTA,MRA,DSA,CT Perfusion,green
12-13,Demyelination on NCS/EMG 20,Slowed velocity,Conduction block,Prolonged latency,Temporal dispersion,blue
12-13,Bacterial meningitis (adult) 22,S. pneumoniae,N. meningitidis,Listeria,H. influenzae,purple
12-14,Vertebral artery segments 9,V1,V2,V3,V4,green
12-14,Dermatomes T10–L1 9,T10,T11,T12,L1,yellow
12-14,Migraine abortives 20,Sumatriptan,Ubrogepant,Rimegepant,DHE,blue
12-14,CNS infections (immunocompromised) 22,Toxoplasmosis,Cryptococcus,CMV encephalitis,PML,purple
12-15,Normal EEG rhythms 9,Alpha,Beta,Theta,Delta,yellow
12-15,Paraneoplastic Abs 22,Anti-Hu,Anti-Yo,Anti-Ri,Anti-Ma2,purple
12-15,MRI sequences 9,T1,T2,FLAIR,DWI,green
12-15,Basal ganglia nuclei 20,Caudate,Putamen,Globus pallidus,Subthalamic nucleus,blue
12-16,Antiplatelets for stroke 22,Aspirin,Clopidogrel,Ticagrelor,Dipyridamole,purple
12-16,Brodmann areas 49–52 9,BA49,BA50,BA51,BA52,yellow
12-16,Brainstem stroke syndromes 9,Lateral medullary,Medial medullary,Lateral pontine,Medial pontine,green
12-16,Gait abnormalities 20,Frontal,Spastic,Sensory ataxic,Antalgic,blue
12-17,Brodmann areas 21–24 9,BA21,BA22,BA23,BA24,yellow
12-17,Spinal nerve roots C1–C4 10,C1,C2,C3,C4,green
12-17,Thunderclap etiologies 20,SAH,RCVS,Cervical dissection,CVT,blue
12-17,GBS variants 22,AIDP,AMAN,AMSAN,Miller Fisher,purple
12-18,ASMs: Na⁺ channel blockers 10,Carbamazepine,Phenytoin,Lamotrigine,Lacosamide,green
12-18,Toxic neuropathies 23,Amiodarone,Vincristine,Isoniazid,Linezolid,purple
12-18,Dermatomes L2–L5 9,L2,L3,L4,L5,yellow
12-18,Phakomatoses vascular 20,Sturge–Weber,Von Hippel–Lindau,Cavernoma,Hereditary hemorrhagic telangiectasia,blue
12-19,Neurocutaneous disorders 20,NF1,NF2,Tuberous sclerosis,Sturge–Weber,blue
12-19,Brodmann areas 45–48 9,BA45,BA46,BA47,BA48,yellow
12-19,PCA segments 10,P1,P2,P3,P4,green
12-19,Direct oral anticoagulants 23,Apixaban,Rivaroxaban,Dabigatran,Edoxaban,purple
12-20,Language domains 9,Naming,Fluency,Comprehension,Repetition,yellow
12-20,Mitochondrial disorders 23,MELAS,MERRF,LHON,Leigh,purple
12-20,Dural venous sinuses 10,Superior sagittal,Transverse,Sigmoid,Straight,green
12-20,Trigeminal autonomic cephalalgias 20,Cluster,Paroxysmal hemicrania,SUNCT,SUNA,blue
12-21,Brodmann areas 1–4 9,BA1,BA2,BA3,BA4,yellow
12-21,Encephalitis causes 23,HSV-1,West Nile,Limbic autoimmune,Rabies,purple
12-21,Stroke etiologies (TOAST) 10,Large artery,Cardioembolic,Small vessel,Other,green
12-21,Migraine preventives 20,Topiramate,Propranolol,Amitriptyline,Erenumab,blue
12-22,Brodmann areas 41–44 9,BA41,BA42,BA43,BA44,yellow
12-22,CNS demyelinating disorders 20,Multiple sclerosis,NMOSD,MOGAD,ADEM,blue
12-22,Major spinal cord tracts 10,Lateral corticospinal,Spinothalamic,Dorsal column–ML,Spinocerebellar,green
12-22,Autoimmune encephalitis Abs 23,Anti-NMDA,LGI1,CASPR2,GAD65,purple
12-23,Spinal nerve roots L5–S3 10,L5,S1,S2,S3,green
12-23,Huntington disease features 23,Chorea,Psychiatric,Cognitive decline,Caudate atrophy,purple
12-23,Motor neuron diseases 20,ALS,SMA,PLS,PMA,blue
12-23,Brodmann areas 29–32 9,BA29,BA30,BA31,BA32,yellow
12-24,Cerebellar arteries 10,SCA,AICA,PICA,PICA tonsillar,green
12-24,Herpesviridae CNS 23,HSV-1,HSV-2,VZV,CMV,purple
12-24,Cerebral herniation types 20,Subfalcine,Uncal,Tonsillar,Upward,blue
12-24,Peripheral nerve fiber types 9,A-alpha,A-beta,A-delta,C,yellow
12-25,Cranial nerves 3 9,CN IX (Glossopharyngeal),CN X (Vagus),CN XI (Spinal accessory),CN XII (Hypoglossal),yellow
12-25,MCA segments 10,M1,M2,M3,M4,green
12-25,Leukodystrophies 23,Metachromatic,Krabbe,Canavan,Adrenoleukodystrophy,purple
12-25,Basal ganglia loops 20,Motor loop,Oculomotor loop,Associative loop,Limbic loop,blue
12-26,Primitive reflexes 10,Grasp,Suck,Rooting,Moro,yellow
12-26,Pyramidal vs extrapyramidal signs 21,Spasticity,Hyperreflexia,Rigidity,Bradykinesia,blue
12-26,Visual field defects 10,Bitemporal hemianopia,Homonymous hemianopia,Quadrantanopia,Central scotoma,green
12-26,Trinucleotide repeats 23,Huntington (CAG),Fragile X (CGG),Friedreich (GAA),Myotonic (CTG),purple
12-27,NMJ antibodies 23,AChR,MuSK,LRP4,P/Q-type VGCC,purple
12-27,Attention domains 10,Sustained,Selective,Alternating,Divided,yellow
12-27,Spinal nerve roots T5–T8 10,T5,T6,T7,T8,green
12-27,Common mononeuropathies 21,Median (carpal tunnel),Ulnar (cubital tunnel),Radial (spiral groove),Peroneal (fibular head),blue
12-28,Pupillary syndromes 10,Horner,Argyll Robertson,Adie tonic pupil,Marcus Gunn RAPD,green
12-28,Dopaminergic pathways 21,Nigrostriatal,Mesolimbic,Mesocortical,Tuberoinfundibular,blue
12-28,Lysosomal storage (neuro) 23,Tay–Sachs,Gaucher,Niemann–Pick,Fabry,purple
12-28,Cerebral lobes 10,Frontal,Parietal,Temporal,Occipital,yellow
12-29,Basilar perforators (zones) 10,Paramedian,Short circumferential,Long circumferential,Pontine tegmental,green
12-29,Cerebellar deep nuclei 21,Dentate,Emboliform,Globose,Fastigial,blue
12-29,Bacterial meningitis (adult) 23,S. pneumoniae,N. meningitidis,Listeria,H. influenzae,purple
12-29,Brodmann areas 5–8 10,BA5,BA6,BA7,BA8,yellow
12-30,Cranial nerves with parasympathetics 10,III,VII,IX,X,green
12-30,Neuromuscular junction disorders 21,Myasthenia gravis,Lambert–Eaton,Botulism,Congenital myasthenic,blue
12-30,CNS infections (immunocompromised) 23,Toxoplasmosis,Cryptococcus,CMV encephalitis,PML,purple
12-30,Dermatomes C6–T1 10,C6,C7,C8,T1,yellow
12-31,Common neurotransmitters 10,Glutamate,GABA,Dopamine,Serotonin,yellow
12-31,Demyelination on NCS/EMG 21,Slowed velocity,Conduction block,Prolonged latency,Temporal dispersion,blue
12-31,ACA segments 10,A1,A2,A3,A4,green
12-31,Paraneoplastic Abs 23,Anti-Hu,Anti-Yo,Anti-Ri,Anti-Ma2,purple
